road_type,lot_ar,contract_ym,contract_day,price,key
-,50.0,201804,18,20000000.0,30655831841135323591
25m이상,41.0,201612,7,420000000.0,11100372731260873760
-,69.0,201912,27,194140000.0,90485137019906307810
8m미만,344.0,201606,14,889890000.0,14261561939269753180
12m미만,133.4,201610,24,610000000.0,36080605971451948100
-,261.0,201904,12,1135500000.0,92191705527101333760
8m미만,334.0,202007,27,175720000.0,73066463562668747131
8m미만,348.0,201603,17,537890000.0,42828336499087236961
8m미만,731.0,202007,27,384590000.0,56163732277430185960
8m미만,37.8,202012,1,278860000.0,64551347809019521521
8m미만,278.0,202002,10,5600000000.0,43800464264260070161
25m미만,599.4,201901,23,17221450000.0,35991386579984521030
25m이상,56.3,201609,27,520000000.0,1463281911295084641
25m미만,662.0,201609,19,7002510000.0,91546385620522304630
-,230.0,201801,29,768200000.0,5740002328832679160
-,598.0,201806,14,211760000.0,56142252289053928920
8m미만,58.0,202011,19,587460000.0,26462313595071897060
-,979.0,201911,30,229000000.0,75604859120021854891
8m미만,174.0,201610,21,930500000.0,17326081806619584680
8m미만,56.0,202002,21,367940000.0,28613182925527056831
8m미만,549.0,201607,1,332000000.0,56142367308315906390
-,235.0,201703,17,46000000.0,11905741503936506890
25m이상,518.4,201806,4,19122700000.0,59993955770089761530
8m미만,98.3,201610,11,779030000.0,82237806568871515111
8m미만,131.2,201802,23,690000000.0,52593691781280687261
-,281.5,201703,27,3670540000.0,91178669230474443480
12m미만,200.0,202006,16,2398580000.0,74980536297880751810
12m미만,93.0,201601,12,440000000.0,90584268837446181191
8m미만,417.0,201602,29,1314000000.0,62426706056561023661
12m미만,264.8,201906,19,2480000000.0,445794355170443990
25m이상,38.1,201606,29,307100000.0,86088268877033108911
25m이상,123.0,201901,18,1150000000.0,72849653327964389551
8m미만,350.0,202008,28,1588000000.0,24934789550320034110
12m미만,46.0,201803,27,197000000.0,8549384318603546901
12m미만,45.7,201606,2,154770000.0,3992345544274071360
8m미만,235.8,201604,19,3150000000.0,5040727054237493090
8m미만,225.0,202009,24,2700000000.0,53108943446563257091
25m이상,349.6,201602,26,1228000000.0,53288934127372383531
25m이상,43.0,201912,27,446970000.0,87320564785222269411
12m미만,161.9,201611,18,610360000.0,43674979131427429760
8m미만,640.0,202012,23,1100000000.0,71796646473983369250
8m미만,82.0,201601,11,219000000.0,2618113174729805470
12m미만,224.1,202011,17,1626000000.0,76215467084772554470
12m미만,292.5,202005,21,2700000000.0,11314112984715243021
-,590.0,201708,28,2100050000.0,66539888151720063250
8m미만,637.0,201604,13,41000000.0,83589621520673917370
25m미만,876.3,201809,19,9278000000.0,10371118143312754030
25m이상,357.0,201608,4,250000000.0,53324229203243476220
25m이상,34.6,201912,12,936510000.0,32594915802007429810
8m미만,45.7,202001,20,442240000.0,26377192984889691190
25m이상,56.6,202010,20,1200000000.0,39716880504022934501
25m이상,264.4,201812,19,5255120000.0,65676693257858680170
-,403.0,201812,31,182970000.0,78627062237406872001
25m이상,754.0,201912,27,7837540000.0,82929752591221454610
8m미만,916.0,201906,5,193900000.0,16048675533835883410
8m미만,172.0,202004,24,2408000000.0,89480405483406203281
-,49.0,202006,1,135980000.0,4296934013965973981
25m미만,121.7,201603,27,620000000.0,56096488781456344581
8m미만,118.0,202011,18,366390000.0,74864997403579160
12m미만,586.4,201806,1,4159500000.0,50241711142479777191
-,99.0,202009,25,240000000.0,29015317151119480661
8m미만,282.9,202011,30,4896920000.0,69770264345043256731
25m미만,42.0,202004,29,375000000.0,12869529924206655831
-,72.0,201805,2,20000000.0,82472700191395384911
8m미만,896.0,201610,20,8805650000.0,47813627658711640181
8m미만,45.0,201906,10,198380000.0,69350523845643695730
8m미만,764.0,201805,17,1250000000.0,11450006688416923010
25m이상,298.0,202010,26,2116780000.0,38244940495226287380
8m미만,337.6,201612,29,5835000000.0,85094135904330002030
8m미만,350.0,201605,16,600000000.0,83935939316215407950
8m미만,565.0,201909,11,468100000.0,22913362920026690821
8m미만,106.1,202012,15,1604750000.0,45951755776408078201
25m이상,68.0,201911,12,62420000.0,84853856326610074440
12m미만,165.2,201612,15,544160000.0,63774720087148608420
8m미만,38.0,201611,25,180000000.0,83666616076752296421
25m이상,340.2,202007,16,7300000000.0,2453230810165205921
8m미만,651.0,201606,8,416020000.0,88458682492656960971
8m미만,115.7,202010,29,1385000000.0,29985573866976867411
8m미만,274.0,201602,18,500000000.0,2989733896436033541
8m미만,69.4,202003,27,732290000.0,40013577232905354370
12m미만,900.8,201912,16,25341700000.0,19213089208610743990
8m미만,305.0,201612,27,1200000000.0,74528867398206778850
8m미만,40.7,201905,29,130000000.0,5546722854280921070
-,423.0,201811,30,1530000000.0,60571348609374504410
-,322.0,201806,28,334070000.0,31355572584816357321
25m이상,67.3,202012,15,1824900000.0,33868588847031679441
25m이상,46.3,202002,28,1170000000.0,10854355033190063581
-,34.0,201910,25,206000000.0,78596600945257880380
12m미만,47.0,202012,18,315670000.0,21018780261741636140
25m이상,93.0,201607,22,869000000.0,87960514025963821171
8m미만,43.0,201904,20,111000000.0,57588440854537517851
8m미만,58.0,201604,22,193430000.0,22297587052395909350
25m미만,45.0,201806,11,136000000.0,73904145832775071331
8m미만,90.2,202009,21,400000000.0,45362041943819290800
25m미만,124.0,201612,29,646680000.0,91082408424841439560
8m미만,294.0,202009,16,889000000.0,1853497820403584160
25m미만,37.5,201606,24,225000000.0,38547087635464743060
8m미만,89.0,202006,9,1350000000.0,69087996926479955881
25m미만,80.0,201802,9,320000000.0,54346630856426314130
25m미만,169.2,202003,2,1300000000.0,33808992761647320351
25m이상,280.8,202005,15,1700000000.0,6404227353088546760
8m미만,95.0,201912,19,374300000.0,1719339490298196240
8m미만,310.0,201606,10,599720000.0,47228387486395654570
8m미만,35.4,201804,30,267710000.0,15024092535431828380
8m미만,105.0,202006,30,47250000.0,40844741552943664050
12m미만,144.0,202010,20,613580000.0,19067422254726655811
8m미만,235.1,201902,21,4800000000.0,2086425435580616731
-,476.0,202008,3,345000000.0,48007275179327300951
12m미만,173.2,201806,12,3875000000.0,74907630355335538830
8m미만,59.2,201908,2,150000000.0,16072251698469820160
8m미만,67.2,201806,18,800000000.0,31569435154985967400
8m미만,291.7,201807,31,1445180000.0,54411818350544614211
12m미만,53.0,201907,31,645500000.0,12742494728633618191
25m이상,524.0,201907,24,32585760000.0,91512966642556130221
25m이상,457.0,201611,21,2200000000.0,49200838837941746321
8m미만,516.0,201807,3,2574000000.0,87255353819194486820
8m미만,117.1,201810,24,1239790000.0,29609013683826027030
25m이상,271.0,202012,17,6080130000.0,1818447095555798701
25m미만,186.0,201804,26,770800000.0,26033750355373588620
8m미만,112.0,201906,24,324810000.0,81323970687286329080
8m미만,38.0,201603,28,136630000.0,54799556290469305941
8m미만,147.0,202002,29,390000000.0,10244675342121369991
25m미만,492.9,201912,2,2423000000.0,75691529433643589361
8m미만,235.0,201807,24,960000000.0,89741842748188346270
12m미만,172.2,201905,31,7733000000.0,53038311755772013051
-,361.0,201903,8,221000000.0,58023823200021884940
12m미만,243.7,201607,22,1548000000.0,83142777896337028260
25m이상,133.0,201606,24,731500000.0,63962075516122167711
8m미만,410.8,201812,20,2323050000.0,54525194331357801570
-,53.6,201910,10,670000000.0,21423724911687522971
25m미만,78.1,202001,16,452000000.0,60743881618951868671
8m미만,68.0,201910,21,881050000.0,6339255703454698231
25m이상,303.3,201907,24,1561000000.0,52099389513905416951
8m미만,69.0,202006,16,290000000.0,66046767711681928660
25m미만,99.8,201906,5,1500000000.0,9956698320918230501
25m이상,252.2,201801,30,2300000000.0,42436845443944154180
8m미만,106.1,201905,25,1861220000.0,34783635753922261460
8m미만,88.5,202002,4,937000000.0,12565276144882019160
8m미만,553.0,201901,23,500000000.0,77088131085205523691
8m미만,127.3,202002,6,1347500000.0,76725040271532336931
8m미만,189.0,201909,20,343000000.0,55776025094199728801
8m미만,101.0,201907,24,698830000.0,72716185221210276701
25m이상,810.9,201905,31,5400000000.0,26927069432291615770
-,445.0,201610,20,3105910000.0,58827076461378700751
8m미만,36.0,201609,2,116820000.0,12631058437970923631
25m이상,82.0,201908,1,1490620000.0,71957621833334506810
25m미만,42.2,201905,14,298000000.0,52743339165958219201
12m미만,58.6,201611,23,334000000.0,28653612199922674471
8m미만,212.9,201812,18,618280000.0,89329074635111981201
25m이상,54.0,201604,8,228000000.0,52204874522846420030
8m미만,274.6,201909,21,1850000000.0,62587230819677626280
12m미만,130.9,201810,12,1339000000.0,71682420183269009401
12m미만,221.0,201802,10,680000000.0,85470386612055341370
25m이상,89.0,201612,29,464150000.0,89676562898757636260
8m미만,174.0,201812,19,3458360000.0,68138131250299936950
8m미만,97.9,201609,27,734280000.0,33748612212288298390
-,166.1,201812,20,1207650000.0,8321445256395868351
8m미만,187.0,202010,23,360000000.0,21796395684270637160
12m미만,109.1,201908,13,4858610000.0,49104571134632054041
8m미만,77.0,201606,30,276150000.0,77101017698369654261
8m미만,701.0,201601,26,1596540000.0,16526236281739207280
25m이상,112.0,201609,21,56600000.0,7552575220221984861
-,96.0,202007,8,440000000.0,81446561609754801050
-,146.0,202009,9,264000000.0,54152328309355482831
25m이상,316.8,201611,2,5240090000.0,56068172773219310950
8m미만,337.0,202012,8,130000000.0,67133662328841744710
12m미만,54.2,201801,15,400000000.0,14832034354080246640
8m미만,35.0,201906,14,300000000.0,27757191902350893600
25m미만,648.0,201601,22,1380240000.0,90066943226115774870
25m이상,251.4,202003,20,16882770000.0,51123630011753486251
-,34.0,201803,29,133280000.0,11780061585032883911
8m미만,185.0,201806,16,573130000.0,56481126814970075241
25m미만,44.0,202008,20,98000000.0,62782219959496259431
12m미만,226.8,201609,20,1029000000.0,78759876986724361510
-,55.0,201603,28,157300000.0,84397790063043036370
8m미만,81.7,201605,20,195390000.0,38335651353800570121
-,228.0,201612,22,114910000.0,37816723217907392401
12m미만,39.0,201811,15,201000000.0,68912676039257803521
8m미만,123.0,202003,25,56030000.0,5281440389998365081
8m미만,638.0,201603,24,857000000.0,56542799054311509290
8m미만,166.2,201611,22,600000000.0,2771726678029336670
25m이상,54.0,201606,24,297000000.0,78179135527903566241
8m미만,81.0,201610,20,217330000.0,4693860335312691121
-,50.0,201804,27,32000000.0,40666116661408034590
8m미만,820.0,201603,30,669600000.0,33295410716141965180
25m미만,190.0,201607,20,269000000.0,50632005394944981610
8m미만,36.4,202007,6,495490000.0,87298733206559300340
12m미만,556.0,201904,8,4103930000.0,62799923079864195161
12m미만,844.0,201905,19,714000000.0,81608135464735867290
8m미만,88.6,201610,15,389300000.0,5736618871446782091
8m미만,496.0,201610,11,180000000.0,39400278572786312800
12m미만,184.7,201904,29,2200000000.0,23735216874799889960
25m미만,242.1,201912,16,1086970000.0,75825108352663210181
8m미만,90.4,201807,16,543580000.0,13011544496063439111
8m미만,189.7,202012,14,5164290000.0,7663783803685843601
-,142.0,201906,25,400000000.0,76236125423487680080
8m미만,52.0,201911,7,218000000.0,36372513064068735810
-,40.0,202007,31,386400000.0,78278524781715437131
8m미만,46.0,202005,18,160000000.0,39500070760322345051
8m미만,45.0,201612,30,240000000.0,5992276604830143620
8m미만,1000.0,201801,30,900000000.0,63500532808299019951
-,324.0,201710,11,30130000.0,18041851262698040340
8m미만,36.0,201604,23,147000000.0,82814965541684913531
8m미만,95.9,201612,19,380000000.0,35211396644141839180
25m미만,74.7,201811,9,1378000000.0,54364473027008002340
8m미만,90.0,201912,31,309600000.0,75995436441154252441
8m미만,240.0,202011,18,769940000.0,18408546002068120890
8m미만,182.0,202008,7,1029120000.0,86481181964332615151
25m이상,476.9,201608,23,16863380000.0,80437583188218307160
8m미만,301.0,202009,7,2593500000.0,54673147757080032390
25m이상,742.5,202002,25,15573390000.0,87316800542471114281
25m미만,169.9,201906,20,960000000.0,29670172259785080061
8m미만,392.0,202007,8,800000000.0,46829321220734194291
8m미만,621.0,201902,14,563400000.0,53553851864458070260
8m미만,71.1,201805,12,255000000.0,31513250123762783360
8m미만,419.5,201905,15,4050000000.0,73475788496978569511
8m미만,869.0,201912,2,390000000.0,61486563995165150790
25m미만,177.0,201604,8,818210000.0,88220115014886505571
8m미만,34.0,202007,13,385000000.0,28235339625982884141
12m미만,47.0,201909,26,1217430000.0,48006435309335430031
12m미만,43.0,202001,4,809000000.0,54660425036324044840
12m미만,69.4,201611,4,186330000.0,41468471475170897381
8m미만,340.5,202011,16,3090000000.0,9885059914174749370
8m미만,111.0,202006,29,1000000000.0,58915090970141959800
-,129.0,201711,22,65000000.0,15986036728871899301
8m미만,103.6,201605,18,480000000.0,87147114553395857950
25m미만,487.0,201806,12,8000000000.0,9873290366549754481
-,53.0,201804,13,30000000.0,48532421874956892271
8m미만,44.0,201911,28,122430000.0,32417772953526979780
-,579.0,201703,4,50000000.0,17386387500222643401
12m미만,99.5,201911,7,470000000.0,42027090749524360321
8m미만,57.5,202005,18,1000000000.0,77077185307229257411
8m미만,294.0,201909,17,1234800000.0,91838415454600777280
8m미만,180.0,201810,31,271360000.0,67579760687142265291
8m미만,82.0,201902,21,1306540000.0,25166330563307389310
-,463.0,201908,21,1700000000.0,18494818772711831621
25m이상,150.0,201901,16,1200000000.0,21005338890572429950
-,42.0,201803,14,115000000.0,37901695456304628661
8m미만,69.0,201912,27,129000000.0,27233493537133888930
8m미만,116.0,201607,29,7000000.0,77348167839954060401
12m미만,289.8,201608,19,2330000000.0,56234747682346906941
25m이상,351.0,202012,16,3387000000.0,22779332118741075251
-,73.0,201801,17,60000000.0,13267448111933906251
8m미만,349.0,202012,8,1760000000.0,7630994914584073141
8m미만,66.1,202002,16,1228000000.0,18324856338914362021
8m미만,97.0,202011,2,464270000.0,52073107573765418721
8m미만,582.0,202012,15,190000000.0,3903338118085707131
8m미만,57.2,201805,16,670000000.0,78181811817319374611
8m미만,37.0,201809,30,221000000.0,15620452100814656460
12m미만,40.0,202011,7,180000000.0,55755105713922615550
8m미만,220.3,201906,14,1310000000.0,87069144837341342371
8m미만,38.0,202006,1,115140000.0,81888676232891320220
-,93.0,201911,4,217620000.0,92067683216521213840
-,112.0,201803,14,80000000.0,82337826257050680121
12m미만,69.4,201908,13,3090630000.0,89371897420636426971
25m이상,50.0,201803,29,166250000.0,44713539749955208741
-,476.0,202008,11,1440000000.0,64945589290343891721
8m미만,40.5,201911,22,655090000.0,10174862973754025750
25m이상,112.4,202010,15,2350000000.0,86209967778884892491
8m미만,354.0,201802,10,2327000000.0,22560697811375507600
8m미만,363.7,201806,14,3100000000.0,87990407567884958360
12m미만,36.7,201904,8,299170000.0,30158065262401373040
12m미만,712.0,201908,14,5200000000.0,24559775890782343040
8m미만,721.0,202007,6,697600000.0,76512857133336156221
25m미만,65.0,201908,7,766320000.0,91777371727058096320
8m미만,182.0,201907,5,1050000000.0,52820595185412296441
-,70.0,201703,29,219410000.0,68713524071836736020
8m미만,47.0,201610,10,7400000.0,78383555463285664460
8m미만,35.0,201907,10,236600000.0,69983922465579372281
8m미만,787.0,201603,9,3850000000.0,36445434367302683320
25m이상,435.4,202008,31,23568320000.0,82191826310218363310
-,93.0,201804,16,100000000.0,12781040343525581830
8m미만,59.0,201601,5,242000000.0,36539324849489228170
12m미만,33.2,201605,25,104370000.0,35911511099104624280
12m미만,678.0,202003,6,2600000000.0,45737516643500172251
8m미만,109.4,201807,26,924000000.0,9054222497390071380
25m이상,124.6,201907,2,910000000.0,68682161903462735691
12m미만,132.0,201812,24,2490000000.0,33008506671225104910
8m미만,185.0,201903,13,445000000.0,81737132246209291021
8m미만,295.6,202011,23,3067220000.0,79923600809820381881
25m이상,74.0,201612,29,385920000.0,11143337150190160140
8m미만,73.4,201911,25,612160000.0,42476617660533026990
8m미만,43.6,201608,16,224080000.0,55733229954128510870
25m이상,984.7,202002,25,20653360000.0,39881299280036871851
25m이상,172.0,201808,20,1500000000.0,57305757925364146711
8m미만,718.0,201904,18,757000000.0,51902348691307864141
-,436.0,201712,28,262000000.0,89232276658562528301
8m미만,938.0,201910,17,2764500000.0,28261284721106292200
25m미만,119.0,201606,16,448460000.0,13312183246472836331
8m미만,788.5,201904,10,4100000000.0,62966833310987600951
12m미만,68.0,202011,25,257000000.0,22815787124312813070
-,129.0,201603,2,521000000.0,12405076701085866961
25m이상,78.7,201902,28,1717240000.0,44784894464750753500
-,41.0,202007,3,200000000.0,57789613086095725321
-,604.0,201602,23,510000000.0,8313537188925853370
8m미만,33.7,201804,5,215000000.0,63319027334106799841
12m미만,130.2,201903,29,780000000.0,72460916078273627521
25m미만,40.3,201807,24,1035460000.0,87162007137550203950
8m미만,46.0,202004,21,300000000.0,77319003007821813130
8m미만,139.0,202003,5,1877890000.0,33536408062410839200
-,384.0,201704,3,150000000.0,65117708778890389940
8m미만,93.7,201801,22,358000000.0,19797099610505037291
8m미만,33.1,202001,20,200000000.0,8342698142239990490
12m미만,50.0,201905,10,3282430000.0,91659797547010248111
25m미만,34.0,201903,20,312730000.0,50630529623915404780
8m미만,139.0,201811,7,208500000.0,68362431235220968170
8m미만,64.0,201807,23,285000000.0,11692500258615393811
-,278.0,201812,27,435200000.0,86961389150406039410
8m미만,147.0,201903,18,571500000.0,90734961112534987771
-,33.0,202004,16,148000000.0,45336239543953430810
8m미만,34.0,201606,27,96560000.0,25803401771705383571
25m미만,59.8,201810,7,580000000.0,76380845837208666690
25m이상,74.6,202001,8,1200000000.0,33151287418409912901
8m미만,251.0,201809,14,800000000.0,72052902527809825410
25m이상,873.0,201910,8,2848980000.0,1262127928682587240
25m이상,33.0,201910,8,107690000.0,22861360285452226490
-,191.0,201810,31,287940000.0,23544988539845136281
-,283.1,202005,28,7964000000.0,69516556477436577291
8m미만,226.0,202005,18,696930000.0,61392751787970022881
8m미만,168.0,201806,14,932670000.0,66760381720454267521
12m미만,413.2,201609,8,17797320000.0,8021835607694539931
8m미만,79.0,201801,5,178980000.0,60030294886888577481
25m이상,49.0,201607,21,240000000.0,20233323635464022311
25m이상,265.8,201611,2,4396360000.0,12866669870714723051
25m미만,200.0,201903,20,1694000000.0,32884482719049019131
8m미만,40.0,201904,4,205000000.0,69804144585218776801
8m미만,488.0,201908,8,1193600000.0,50116896129322806051
8m미만,300.0,201812,6,353000000.0,14855956065753188021
8m미만,393.0,202007,2,4517520000.0,89518407396184748101
25m이상,454.0,201908,1,1604890000.0,75785445176676441631
25m이상,68.0,201806,4,680000000.0,12673833280283063051
25m미만,281.0,201804,10,1790000000.0,1248484423941304591
8m미만,156.4,202011,11,785910000.0,66020818160953428561
8m미만,602.0,201607,20,116480000.0,72374870971089192180
8m미만,122.0,202010,31,1450000000.0,42928649221750897591
8m미만,78.0,201911,25,863850000.0,46999620397374162840
8m미만,69.7,201803,27,150000000.0,14129403533197464321
8m미만,33.0,201907,27,625000000.0,4241252950381624110
-,111.9,201608,27,696000000.0,19742858045350443091
8m미만,33.0,201805,14,169720000.0,54022677828741481580
8m미만,342.0,201811,23,2100000000.0,2427025700030816760
8m미만,39.9,202007,15,192000000.0,82637481594722747341
12m미만,36.0,201901,31,100000000.0,83048362437867503531
25m이상,65.0,201904,25,200000000.0,31163347332460498431
8m미만,804.0,202008,17,2300000000.0,5732373115050511921
8m미만,118.0,202010,23,551060000.0,47063015101280623361
8m미만,47.6,201911,22,317230000.0,73367383614293878801
8m미만,836.0,201609,2,110000000.0,39418465120918962271
12m미만,519.8,201611,10,5700000000.0,71346534490876406491
25m미만,175.6,201901,9,2862280000.0,36206984307848886631
8m미만,289.9,202002,26,3190000000.0,7955822699904723810
8m미만,36.4,201907,23,515000000.0,56447241872523492221
12m미만,46.0,201612,15,88000000.0,38039422265721782721
8m미만,43.0,201807,10,425000000.0,43050955136088325730
25m미만,319.2,201901,23,9170980000.0,52444410430176153210
12m미만,377.1,201904,25,7000000000.0,48259168587698027680
8m미만,53.9,201807,31,297200000.0,45865847389633727681
8m미만,263.0,201906,10,1126010000.0,64783881290059751201
8m미만,66.1,201611,10,259840000.0,12755624816316160420
12m미만,167.0,202002,20,2800000000.0,73536551611715433121
-,853.0,202011,24,606300000.0,59566028208030668190
8m미만,66.0,201801,30,30000000.0,71603639282113637071
25m미만,49.4,201907,18,493200000.0,14880328827595562650
8m미만,397.0,201602,29,1250400000.0,4472520558704139580
-,74.4,201812,26,101180000.0,18183012035458674581
-,109.0,201705,18,300000000.0,22542179842560123931
-,40.0,202003,9,115000000.0,43332686856193346081
8m미만,115.1,201610,31,713810000.0,61486546095303451351
8m미만,109.2,201601,14,404400000.0,7053968299984548190
8m미만,55.0,201601,27,233520000.0,47765716573439574201
25m이상,552.0,202005,26,2859870000.0,78356222077055090370
8m미만,38.0,201610,15,120990000.0,54010573245155399440
8m미만,417.0,201905,3,882000000.0,60179447423512214561
25m이상,662.1,201611,24,9493230000.0,150308334238732260
25m미만,120.0,202007,15,1452000000.0,3705023079151864001
8m미만,281.0,202008,12,1164500000.0,26612021490054576551
8m미만,36.5,202012,15,242000000.0,25855594119127913960
8m미만,99.2,201607,27,790000000.0,13191649973208240350
25m미만,38.0,201802,26,195970000.0,55450008816597914720
-,79.0,202003,12,240000000.0,73786032755765336320
8m미만,211.0,202005,21,77020000.0,2989825052590211630
-,66.0,201611,18,26570000.0,64447657554900396960
25m미만,178.0,202001,17,5790000000.0,49233016773482615490
25m이상,357.0,202011,3,9700000000.0,13524365497176707340
25m이상,89.3,201611,25,2300000000.0,51850843781917136701
8m미만,102.8,201812,13,960000000.0,11602435319870728441
-,803.0,201610,4,470000000.0,32246448070387048961
8m미만,210.0,202005,28,649000000.0,48354459662724320941
8m미만,980.0,201803,3,162800000.0,13921461893028866990
25m이상,680.0,201905,22,14399000000.0,5606974435770302080
8m미만,281.0,201601,5,75000000.0,16781308350943994000
8m미만,221.0,202012,17,775000000.0,88375499613053994750
-,138.0,202009,9,750000000.0,81465763113942643461
8m미만,221.0,201911,14,735830000.0,46723160237728143140
25m이상,467.4,201608,23,18435440000.0,69581488396172984720
12m미만,130.3,201902,20,1300000000.0,16914786168443310770
8m미만,378.0,201604,15,812000000.0,5570832129694568941
8m미만,44.0,201802,13,133000000.0,41479181620133168021
25m이상,70.0,202012,16,675000000.0,68526593126558214290
8m미만,202.8,201902,20,1400000000.0,66617201094702578521
-,56.0,202011,29,47500000.0,76097404902339988981
8m미만,129.7,201810,18,850000000.0,29399414739046938900
8m미만,58.0,201804,18,285000000.0,62660922276898553121
8m미만,638.0,202007,8,800000000.0,56542799054311509290
-,116.0,202004,28,70000000.0,91809979648849209820
8m미만,335.6,202006,11,8860000000.0,31761652701181407261
8m미만,216.9,202009,14,1670000000.0,71427816100629254420
12m미만,118.4,201606,11,520000000.0,30169940035850055311
8m미만,114.0,201906,27,2049940000.0,69645887345564049670
25m이상,248.0,201606,8,1346000000.0,29974414901216443801
12m미만,72.0,202006,17,1052020000.0,75664940539705048340
25m미만,143.5,201811,9,2647000000.0,84129589590380358561
8m미만,56.0,202010,29,505060000.0,10801418753191181901
12m미만,198.0,202007,9,3000000000.0,62017157426959074180
12m미만,290.0,201907,10,2600000000.0,13886605628603594381
8m미만,334.0,201610,31,2089750000.0,30951851381315541310
8m미만,185.8,201606,20,1030000000.0,25308370687421511150
-,122.0,201912,2,150000000.0,9079310062805378580
8m미만,43.6,201911,7,180000000.0,27311130299485130090
25m이상,441.0,202006,29,4362060000.0,5834231519790946690
8m미만,70.0,201604,9,410000000.0,73857449617680609730
25m이상,33.0,201912,27,343020000.0,36029583717479678271
8m미만,155.0,201604,29,196930000.0,49111589196204897760
8m미만,299.5,201812,11,3260000000.0,57546609733198567201
8m미만,159.7,201903,7,728000000.0,37267280078303671220
25m미만,112.0,201811,9,400000000.0,6108155271485658490
8m미만,39.0,202003,5,526000000.0,76718968270415778200
25m이상,390.0,201601,27,2250000000.0,72709151222695585690
25m이상,44.0,201802,21,44000000.0,39491481172291878360
8m미만,328.0,201904,30,693000000.0,32417855175216844671
12m미만,147.0,201605,4,1312080000.0,89383745231739232521
25m이상,160.0,202008,10,924650000.0,7424468212897239410
25m이상,52.2,201808,24,791200000.0,58152235928977720501
25m이상,571.0,201912,12,15457480000.0,84105281378056411841
25m이상,96.0,201811,3,406000000.0,49817236174808841791
8m미만,231.0,201603,28,819270000.0,12024670338981940571
8m미만,139.0,201908,11,462000000.0,68362431235220968170
8m미만,43.0,201807,2,43500000.0,12717039582817424660
12m미만,478.5,201804,12,4250000000.0,36666388784325921440
12m미만,59.0,202004,24,624750000.0,73707224740730989661
-,67.5,202011,13,714000000.0,71448296459433906171
25m이상,85.0,201910,8,277390000.0,80582705867393647401
12m미만,104.1,202003,17,2200000000.0,39508058672007664830
8m미만,37.0,201904,3,162000000.0,57017354874650816920
12m미만,53.8,201905,9,359450000.0,81512704215441232421
8m미만,142.0,201606,10,242000000.0,19170585662993026371
-,47.0,202006,13,100000000.0,22836256849247438031
8m미만,33.1,201802,1,201000000.0,75347119390759831330
-,152.0,201911,14,56540000.0,648428840327634341
8m미만,126.0,202012,15,2603700000.0,54696678232077030701
25m이상,278.0,201912,27,2889700000.0,83812343150910759601
8m미만,61.8,202012,9,407260000.0,42331141068070744341
12m미만,479.7,201610,19,4329850000.0,10341612581970660541
8m미만,35.0,201803,13,157000000.0,69513206662948535300
8m미만,106.4,201812,10,743600000.0,36587170369821927770
8m미만,92.2,201607,9,215000000.0,56969439859885401400
8m미만,43.0,201904,25,97000000.0,78035460318555437091
8m미만,165.0,201802,6,395960000.0,32408689117194855710
25m미만,337.6,201901,23,9699630000.0,85094135904330002030
8m미만,551.1,202001,8,18338000000.0,21203646213540039760
8m미만,39.0,201801,28,100000000.0,25156416947843188351
8m미만,142.8,201911,26,890000000.0,35506860115596831630
8m미만,33.0,201812,24,160000000.0,27110861826647580211
8m미만,79.3,201810,19,932000000.0,20072908318826436860
25m미만,130.9,201809,19,1386000000.0,87380037373560660090
8m미만,40.0,201908,2,41680000.0,72781921178320890550
25m이상,427.8,201902,28,9344650000.0,26998361985367623040
25m이상,588.0,201910,8,1918880000.0,74672715826435621480
8m미만,234.7,201806,28,6700000000.0,58968121429475975971
25m미만,40.0,201608,19,99820000.0,4612975750136868900
25m이상,231.4,201602,1,1600000000.0,4265323250701590941
-,91.0,201608,9,130000000.0,29401976723485333191
8m미만,62.6,201901,11,415910000.0,47344346494909858210
8m미만,129.4,201804,14,524000000.0,21982951343172744660
12m미만,48.0,201610,27,277860000.0,42524779502327982800
12m미만,494.4,202005,21,7477000000.0,70960502550403998780
-,35.0,201706,22,6400000.0,72827438376958283521
25m이상,541.0,201802,8,7650000000.0,23389001061728377851
-,116.0,202012,3,56000000.0,51716954209501383190
25m미만,74.7,201905,10,483760000.0,21701734659409269900
25m이상,43.0,201812,4,406000000.0,36463385798279774500
-,46.0,202010,8,71300000.0,14741986928004550210
8m미만,383.0,201809,4,300000000.0,85133803317743807991
8m미만,229.0,202001,13,2126000000.0,29177981901601212670
8m미만,96.0,201606,27,235680000.0,17513680788839744071
25m이상,298.0,201912,27,3097600000.0,71483948326610470760
8m미만,76.0,202002,16,1412000000.0,43501144974190432360
-,66.0,202003,5,891600000.0,61865534225692520770
25m이상,66.1,201803,26,1070850000.0,43404148492207057890
25m미만,202.0,201908,6,1900000000.0,26871836216819079820
25m미만,200.0,202007,9,370000000.0,91766423691352760470
8m미만,195.8,201901,11,1300890000.0,88968404770613848421
12m미만,69.4,202010,23,1008000000.0,45090370561125617610
8m미만,65.1,201606,9,418000000.0,24670652766785899690
8m미만,83.4,201609,3,500000000.0,77533213639245940980
-,122.0,201710,12,14760000.0,70964416487541981150
25m미만,845.0,202009,25,5320000000.0,89437547360445615431
8m미만,484.0,202006,25,410000000.0,46224447306909463950
8m미만,136.0,201907,24,691630000.0,8436387559079413701
-,179.0,201705,13,130000000.0,49191759967954642540
