road_type,lot_ar,contract_yr,contract_mo,contract_day,sgg_cd,bjd_cd,hjd_cd,public_price,jimok_cd,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr
4,360.7,2019,8,12,11215,10500,1,8347000,8,15,220,2,3,3,2020
2,160.0,2020,12,22,11680,11100,0,3920000,8,11,110,2,1,6,2020
2,81.6,2018,3,21,11470,10100,503,3234000,8,15,320,2,5,6,2020
2,79.0,2019,6,28,11500,10400,401,3675000,8,33,130,2,7,6,2020
1,496.0,2019,10,17,11110,18200,906,2252000,1,14,120,4,7,8,2020
0,520.0,2020,6,1,11380,10100,118,1003000,15,14,910,0,0,0,2020
1,49.0,2016,10,28,11740,10900,109,3393000,8,14,110,3,5,8,2019
2,161.4,2018,6,12,11680,10100,0,15070000,8,14,220,2,4,7,2020
1,40.0,2019,8,2,11530,10100,101,1075000,28,33,910,2,1,8,2020
1,71.0,2020,5,27,11305,10300,660,190500,5,13,910,3,7,8,2020
2,127.9,2020,2,22,11440,10900,0,8972000,8,14,240,3,3,6,2020
1,235.8,2016,4,19,11710,10500,13,5574000,8,14,130,2,4,9,2020
2,76.0,2016,2,2,11530,10600,601,2227000,8,14,110,3,8,6,2020
1,56.6,2016,2,1,11110,13600,910,11540000,8,22,230,2,4,8,2018
2,208.0,2018,9,10,11560,10100,515,3593000,8,14,110,2,4,7,2020
1,49.6,2018,12,17,11440,10400,0,4459000,8,14,110,3,4,10,2020
1,893.0,2020,6,29,11470,10200,602,946600,8,13,730,5,2,8,2020
0,256.0,2016,1,7,11740,10600,106,3822000,8,14,130,2,4,4,2020
2,72.0,2018,12,24,11530,10200,202,2728000,8,14,160,3,3,7,2020
0,559.0,2016,3,11,11650,10400,0,381600,1,44,510,3,7,12,2020
0,833.0,2017,10,30,11650,10100,0,326800,5,44,530,3,7,12,2020
2,410.0,2020,1,6,11410,11100,4,7722000,8,16,210,2,4,6,2020
1,412.0,2019,11,22,11110,18300,906,2732000,8,11,120,4,4,8,2020
2,289.8,2016,8,19,11650,10800,801,5412000,8,15,160,2,8,6,2020
1,84.7,2019,11,7,11140,16500,14,3590000,8,22,110,2,4,10,2020
4,202.0,2016,8,23,11380,10300,103,2532000,8,14,130,3,7,10,2020
4,37.7,2018,12,27,11440,12100,0,11630000,8,16,210,2,4,3,2020
1,66.1,2020,2,10,11110,16400,911,4260000,8,15,150,3,7,8,2020
2,38.0,2016,3,22,11170,13600,520,3102000,8,15,910,3,7,7,2020
4,52.3,2016,10,28,11260,10100,7,5152000,8,16,240,2,4,3,2020
2,315.5,2020,2,7,11560,13300,720,3049000,8,14,110,2,2,6,2020
1,47.6,2019,11,22,11110,17500,916,4636000,8,22,240,2,3,10,2020
1,166.5,2018,11,8,11620,10200,725,5190000,8,16,150,2,4,5,2020
1,88.0,2018,5,3,11620,10200,735,365600,5,14,720,3,5,10,2020
1,118.0,2020,11,18,11410,11800,2,2180000,8,14,110,4,4,10,2020
1,47.0,2019,2,18,11305,10400,645,2396000,8,14,130,2,4,9,2020
1,45.0,2020,12,15,11650,10700,0,9956000,8,15,230,2,7,8,2020
0,39.0,2017,12,27,11560,13200,690,3920000,8,14,150,3,4,5,2020
3,186.0,2018,4,26,11545,10300,570,3293000,8,14,130,3,4,5,2020
2,175.8,2018,6,12,11680,10100,0,15070000,8,14,220,2,4,7,2020
1,35.0,2018,3,13,11560,12600,610,3135000,8,33,110,2,3,11,2020
0,132.0,2016,8,27,11530,10800,800,2210000,5,14,110,3,7,10,2020
1,290.0,2020,9,3,11110,18200,906,2460000,8,13,150,3,4,8,2020
0,598.0,2018,6,14,11650,10400,0,137000,2,44,510,3,7,12,2020
0,529.7,2018,9,20,11110,17500,916,3950000,8,22,230,2,7,12,2020
3,84.0,2016,6,16,11500,10900,901,3822000,8,14,240,2,4,4,2020
1,103.5,2018,12,13,11560,10200,535,5376000,8,22,220,2,4,9,2020
1,665.0,2018,6,12,11500,10700,107,1579000,1,43,240,2,4,8,2020
1,222.0,2020,11,11,11305,10300,645,2026000,8,14,130,2,4,9,2020
0,33.0,2020,2,13,11290,10300,902,848100,8,15,910,0,0,0,2020
1,37.5,2020,8,7,11140,13600,5,3308000,8,14,110,2,5,10,2020
4,231.4,2016,2,1,11215,10700,0,6080000,8,15,210,2,3,1,2020
0,132.0,2020,9,7,11530,10900,109,241300,1,44,510,3,7,12,2020
1,887.0,2016,3,30,11230,10500,4,1318000,5,14,150,2,7,12,2020
1,182.0,2020,8,7,11410,12000,2,3034000,8,14,150,2,3,9,2020
2,112.4,2016,8,13,11170,12800,512,22100000,8,22,240,2,4,2,2020
4,68.0,2019,11,12,11710,11100,9,965000,2,44,530,1,7,1,2020
1,43.0,2018,7,2,11290,10100,901,745800,5,11,910,3,3,10,2020
2,69.4,2016,11,4,11410,11000,1,4428000,8,14,140,3,4,7,2020
1,177.0,2020,11,25,11440,11100,0,6372000,8,15,210,3,7,9,2020
1,169.0,2020,12,19,11230,11000,2,2648000,8,13,110,3,2,10,2020
4,107.7,2020,7,31,11140,14300,5,11000000,8,15,210,2,4,1,2020
1,218.0,2019,5,30,11410,11800,3,2590000,8,15,150,3,7,1,2020
0,346.0,2017,11,1,11740,10600,106,135300,5,44,720,3,7,12,2020
1,77.9,2016,12,28,11545,10200,520,2713000,8,33,110,2,4,9,2020
1,49.9,2016,7,5,11170,11000,505,3979000,8,14,110,3,4,8,2020
3,55.3,2019,5,16,11215,10500,1,6100000,8,15,230,2,4,4,2020
1,319.2,2016,12,29,11680,10400,0,13640000,8,15,140,2,2,5,2020
1,38.0,2016,7,22,11230,10500,1,3312000,8,14,150,2,4,8,2020
0,103.0,2018,11,14,11680,10300,0,2070000,1,43,510,2,4,12,2020
2,378.0,2016,10,27,11230,10400,4,3348000,8,14,130,2,7,7,2020
1,294.1,2020,1,28,11350,10300,0,2849000,8,14,150,2,3,9,2020
0,466.0,2020,12,15,11440,10900,0,1864000,8,15,910,0,0,0,2020
1,308.1,2016,9,27,11650,10700,0,6844000,8,13,160,2,3,9,2020
4,112.1,2019,4,12,11260,10500,17,2850000,8,15,150,2,8,1,2020
1,138.4,2018,5,11,11260,10100,4,2393000,8,14,150,3,3,8,2018
0,611.0,2017,5,12,11740,10200,102,840700,2,44,510,2,7,1,2020
0,205.0,2020,4,1,11350,10500,13,980100,28,16,910,2,7,0,2020
1,69.0,2019,12,27,11110,18200,906,2450000,8,11,320,3,4,8,2020
4,170.0,2020,5,19,11320,10800,1,1828000,1,43,530,2,4,1,2020
1,40.0,2016,3,2,11230,10500,1,3376000,8,14,160,2,2,8,2020
4,527.6,2020,8,31,11140,16600,1,19940000,8,22,230,2,1,1,2020
2,234.3,2019,8,12,11260,10300,12,2827000,8,14,130,2,2,6,2020
2,229.2,2018,11,19,11260,10100,3,2988000,8,14,150,2,7,7,2020
0,44.0,2017,8,25,11350,10300,0,848100,1,14,910,2,2,0,2020
2,53.8,2019,5,9,11410,11000,1,4428000,8,14,140,3,4,7,2020
3,294.6,2019,1,9,11620,10200,685,5570000,8,14,330,2,3,5,2020
1,106.4,2018,12,10,11260,10100,1,4530000,8,15,240,2,3,3,2020
1,73.0,2018,1,31,11170,10100,501,3942000,8,13,110,3,4,8,2020
1,114.0,2016,6,3,11230,10300,2,2708000,8,14,110,2,7,8,2020
2,41.0,2016,8,25,11350,10300,0,2987000,8,14,320,2,4,6,2020
2,40.9,2018,8,3,11560,11100,550,4954000,8,33,330,2,4,6,2020
1,73.4,2019,11,25,11545,10300,560,3642000,8,22,230,2,2,10,2020
1,53.9,2018,7,31,11560,11100,550,3210000,8,33,110,2,2,10,2020
0,185.0,2018,2,5,11650,10900,0,470400,1,44,510,2,7,12,2020
1,136.0,2020,10,29,11290,12500,906,4450000,8,15,230,2,7,8,2020
1,135.0,2016,6,7,11380,10300,103,470000,8,44,150,3,3,10,2020
3,37.4,2019,4,12,11140,13500,6,8915000,8,22,230,2,4,12,2020
0,867.0,2017,9,15,11260,10500,16,1407000,8,44,160,2,8,8,2020
3,60.0,2020,7,31,11290,13300,908,5335000,8,14,210,2,7,5,2020
0,188.0,2020,10,15,11650,10100,0,4947000,8,14,150,3,4,12,2020
2,36.0,2019,1,31,11530,10700,704,1287000,8,15,910,3,4,7,2020
1,67.1,2019,4,19,11290,10600,903,3900000,8,15,160,2,3,8,2020
0,233.0,2017,11,10,11380,10400,105,1569000,8,44,110,5,4,8,2020
2,60.0,2020,8,17,11350,10500,11,2899000,8,14,110,2,4,7,2020
1,238.0,2020,3,7,11110,18400,905,1300000,8,11,150,4,8,8,2020
1,350.0,2016,5,16,11320,10600,3,1300000,8,44,110,2,4,8,2020
1,826.0,2020,4,29,11170,13100,517,8473000,28,22,210,2,7,10,2020
1,46.0,2018,3,17,11410,11700,2,1440000,8,13,150,4,7,10,2020
1,334.0,2016,10,31,11590,10200,204,3780000,8,15,110,3,4,8,2020
1,608.0,2018,2,7,11650,10400,0,516400,1,44,510,2,7,10,2020
2,585.8,2018,6,1,11680,11100,0,4199000,8,14,210,2,3,6,2020
4,66.6,2016,11,21,11170,11900,508,6489000,8,14,140,3,7,2,2020
3,221.0,2019,8,5,11170,13100,517,9958000,8,16,230,2,3,4,2020
3,122.6,2019,4,9,11170,10100,501,1121000,5,13,160,3,4,4,2020
1,119.0,2019,8,10,11530,10900,109,1881000,1,14,150,3,2,10,2020
2,162.0,2020,7,20,11110,17600,908,8811000,8,15,240,2,4,6,2020
4,161.0,2016,7,22,11170,13100,0,6593000,8,14,140,2,7,1,2019
0,36.0,2016,12,6,11230,10900,1,1052000,8,14,910,0,0,0,2020
4,115.7,2016,5,3,11170,10400,503,12510000,8,22,210,2,2,1,2020
4,92.2,2020,4,23,11620,10200,655,4932000,8,15,240,1,4,3,2020
1,148.1,2018,7,31,11560,10200,535,4010000,8,22,230,2,8,8,2020
1,93.2,2019,4,7,11110,17200,913,3554000,8,14,110,2,4,10,2020
1,147.9,2016,11,8,11410,10900,0,2183000,8,14,110,3,7,10,2020
0,34.0,2018,3,29,11410,11100,0,3025000,8,14,150,3,4,7,2020
0,41.3,2017,10,12,11110,16000,911,9400000,8,22,220,2,4,3,2020
0,116.0,2020,6,8,11620,10100,545,821700,8,15,910,0,0,0,2020
0,92.0,2018,7,8,11290,13900,914,2435000,8,14,150,2,4,12,2020
1,47.0,2018,1,16,11305,10400,645,2396000,8,14,130,2,4,9,2020
1,40.0,2018,9,18,11740,10900,109,3993000,8,14,130,3,4,7,2020
4,586.1,2019,9,30,11680,10800,0,23380000,8,22,230,2,3,3,2020
0,128.0,2017,6,22,11290,10100,901,375500,5,11,730,3,7,12,2020
2,228.1,2016,9,8,11140,11000,3,28300000,8,22,230,2,1,6,2020
3,186.0,2019,7,19,11740,10600,106,752500,1,44,510,2,7,4,2020
0,223.0,2019,8,19,11500,10900,903,421800,2,43,530,2,7,12,2020
0,773.0,2018,4,11,11410,11100,0,3025000,8,14,150,3,4,7,2020
0,264.0,2019,5,24,11350,10200,0,973500,8,15,910,2,7,0,2020
4,174.9,2019,7,24,11305,10200,600,3192000,8,15,210,2,4,1,2020
1,63.0,2016,11,14,11440,12300,0,5587000,8,15,160,2,7,8,2020
4,171.0,2019,9,7,11560,13200,690,3920000,8,14,150,2,7,2,2020
4,34.0,2019,9,4,11230,10200,2,6050000,8,22,220,2,4,2,2020
1,211.6,2019,1,25,11290,10200,901,4222000,8,15,210,2,1,8,2020
4,73.0,2019,5,24,11740,10800,108,9000000,8,15,230,2,7,2,2020
4,300.7,2016,4,9,11470,10200,602,6153000,8,15,240,2,4,3,2020
1,89.2,2016,11,21,11170,12800,512,22100000,8,22,240,2,4,2,2020
2,982.0,2018,12,10,11260,10100,1,2957000,27,14,150,2,7,6,2020
1,40.0,2016,11,17,11170,13300,519,2743000,8,15,150,3,7,10,2018
2,151.0,2018,2,23,11305,10100,534,2780000,8,14,130,3,4,7,2020
1,380.0,2020,10,9,11320,10700,5,3073000,8,33,320,2,4,8,2020
1,69.8,2016,4,7,11560,11100,550,4459000,8,33,330,2,4,8,2020
1,876.0,2016,8,30,11110,18600,905,2182000,8,13,130,4,7,8,2020
1,52.2,2018,8,13,11290,11300,904,3254000,8,14,110,3,3,8,2020
2,600.0,2016,3,14,11110,18300,906,2603000,8,11,150,5,7,6,2020
4,357.0,2020,11,3,11440,11000,0,16800000,8,22,230,2,3,1,2020
2,96.0,2016,2,23,11350,10600,0,3780000,8,14,210,2,3,6,2020
0,136.0,2018,1,23,11350,10500,11,1981000,8,14,110,2,4,12,2020
1,787.0,2016,3,9,11545,10200,520,3422000,8,33,330,2,3,4,2020
0,423.0,2018,11,30,11200,11400,0,1980000,8,16,910,2,0,0,2020
4,476.9,2016,8,23,11680,10500,0,25260000,8,22,210,2,4,3,2020
1,644.4,2019,10,21,11680,10700,0,12920000,8,14,210,2,3,8,2020
1,40.0,2016,4,21,11305,10100,545,4940000,8,15,210,2,4,8,2020
0,35.0,2018,5,1,11200,10600,0,841500,8,14,910,0,0,0,2019
2,263.0,2016,10,7,11650,10900,0,510000,1,44,510,2,7,6,2020
4,232.1,2016,10,31,11560,10300,535,11625000,8,22,210,2,7,1,2020
1,59.5,2019,3,11,11110,15900,910,4452000,8,22,210,2,7,8,2019
4,139.0,2019,7,2,11560,13200,680,4781000,8,16,240,2,4,1,2020
1,81.0,2019,5,30,11110,18400,905,2148000,8,13,110,4,7,8,2019
4,636.0,2020,3,20,11710,11200,10,1372000,2,44,530,2,7,2,2020
1,804.0,2020,8,17,11110,18300,906,2441000,8,11,110,4,4,9,2020
1,64.9,2019,1,31,11110,15500,910,13180000,8,22,210,2,4,9,2020
1,220.3,2016,11,20,11500,10300,306,1824000,8,13,150,3,3,0,2017
0,40.0,2018,1,29,11440,10900,0,4140000,8,14,150,3,7,3,2020
1,264.0,2016,11,11,11290,13300,908,1891000,8,13,110,3,4,10,2020
1,37.0,2018,1,12,11170,13200,519,6656000,8,13,310,3,7,8,2020
4,191.7,2020,3,20,11170,11300,506,5778000,8,15,150,2,8,1,2020
0,476.0,2020,8,3,11740,10700,107,479600,27,44,510,2,4,12,2020
1,117.4,2018,10,30,11110,11200,903,9910000,8,14,210,2,4,10,2020
1,417.0,2016,2,29,11470,10200,602,2217000,8,13,150,5,2,8,2016
1,90.0,2020,11,12,11410,11800,3,2550000,8,14,130,3,2,9,2020
4,374.0,2016,6,24,11530,10700,704,4074000,9,33,140,2,7,3,2020
2,243.7,2016,7,22,11620,10200,765,4870000,8,15,330,2,4,7,2020
1,245.8,2020,7,25,11680,10700,0,11890000,8,13,210,2,3,8,2020
0,46.0,2020,10,8,11230,10200,0,993300,8,14,910,0,0,0,2020
1,334.0,2020,7,27,11380,11400,119,311000,2,44,510,2,1,10,2020
4,441.0,2020,6,29,11470,10200,602,5065000,27,13,230,2,7,1,2020
0,995.0,2018,4,3,11740,10700,107,522000,1,44,510,2,7,12,2020
1,602.0,2016,7,20,11500,11200,112,196600,1,44,510,2,4,8,2020
4,94.0,2019,4,25,11110,17400,915,12350000,8,16,230,2,2,1,2020
1,66.0,2019,12,2,11500,10800,108,2498000,1,14,150,2,7,8,2020
4,182.2,2016,11,4,11260,10200,10,8751000,8,22,210,2,4,1,2020
1,188.8,2018,6,8,11200,10300,0,3805000,8,14,160,2,7,8,2020
1,287.0,2019,9,25,11350,10500,11,2271000,2,14,160,2,7,8,2020
2,230.0,2016,11,9,11650,10800,0,8650000,8,15,220,2,4,6,2020
2,235.0,2020,12,16,11110,18500,905,1807000,10,13,160,5,7,7,2020
0,76.0,2016,5,12,11590,10700,217,3890000,8,14,140,4,7,2,2020
4,222.8,2020,11,2,11740,10200,102,4500000,8,14,110,2,3,1,2020
2,301.4,2018,4,4,11500,10200,203,5653000,8,22,230,2,1,7,2018
3,332.5,2016,4,5,11650,10100,0,8150000,8,14,330,2,3,4,2020
3,80.0,2016,8,10,11545,10100,510,3073000,8,33,430,2,4,4,2020
1,379.8,2018,1,3,11110,10100,901,3941000,8,13,110,3,4,8,2020
4,374.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020
0,158.0,2017,1,24,11380,10100,118,3840000,15,14,150,3,4,2,2020
0,107.0,2019,10,4,11500,10900,902,986700,1,16,910,0,0,0,2020
0,50.9,2020,7,31,11140,14300,5,5088000,8,15,230,2,4,12,2020
2,44.0,2020,10,22,11230,10900,1,2961000,8,14,150,2,4,6,2020
1,185.0,2016,6,14,11470,10100,507,574200,8,14,910,2,2,8,2016
1,539.0,2019,1,28,11320,10800,1,312200,5,44,610,2,7,8,2020
1,132.2,2018,4,14,11260,10200,9,2686000,8,14,110,3,1,8,2020
4,106.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020
1,227.0,2016,11,10,11590,10800,218,5016000,8,15,240,2,2,8,2020
1,274.0,2016,11,30,11380,10100,118,2126000,8,13,130,3,7,8,2020
1,372.0,2019,7,22,11650,10900,0,3072000,8,43,210,2,3,8,2020
1,79.0,2019,11,8,11740,10800,108,4248000,8,14,130,2,4,8,2020
0,69.0,2017,4,5,11590,10600,214,3950000,8,14,150,2,7,8,2020
0,46.0,2016,2,18,11590,10500,209,6800000,8,14,140,2,7,2,2020
4,136.8,2018,5,25,11380,10400,105,4985000,8,15,240,2,7,2,2018
1,46.0,2016,12,27,11530,10200,207,2825000,8,33,110,2,4,8,2020
1,189.0,2019,9,20,11410,11800,2,2220000,5,13,130,4,4,8,2020
1,36.0,2016,4,23,11260,10200,9,1798000,8,14,150,2,4,10,2016
2,208.0,2020,5,27,11110,18300,906,2709000,8,11,110,4,4,6,2020
0,357.0,2020,12,28,11620,10200,745,957000,2,14,910,0,0,0,2020
1,338.2,2019,8,30,11545,10300,580,2686000,8,14,150,2,3,9,2020
3,121.7,2016,3,27,11380,10400,106,3831000,8,14,240,2,1,5,2020
1,52.0,2018,1,9,11530,10800,800,2687000,8,14,150,2,4,8,2020
3,60.5,2019,12,3,11170,10100,501,672600,5,13,160,3,4,4,2020
1,60.0,2016,5,26,11290,13600,911,5600000,8,22,210,2,2,11,2020
1,235.0,2018,7,24,11110,18400,905,3068000,8,13,330,2,7,8,2020
1,43.0,2016,6,27,11410,11800,2,3000000,8,14,150,2,4,5,2020
2,249.0,2020,5,6,11110,18300,906,3796000,8,11,110,4,4,7,2020
4,705.5,2020,5,26,11260,10200,10,5232000,8,15,210,2,2,1,2020
0,102.0,2018,11,12,11230,11000,0,1046000,8,14,910,0,0,0,2020
3,254.0,2016,4,25,11200,10600,0,2808000,1,14,140,2,4,4,2018
1,95.9,2016,12,19,11560,11200,550,3379000,8,33,110,2,7,10,2020
2,154.0,2016,8,31,11410,11800,3,2576000,8,14,130,3,7,6,2020
1,36.0,2019,8,2,11530,10100,101,1056000,1,33,910,2,1,8,2020
0,281.0,2016,1,5,11320,10800,1,44400,5,44,720,3,4,12,2020
0,36.0,2019,6,14,11260,10600,19,538000,1,44,510,3,5,12,2020
1,117.6,2016,10,17,11260,10600,19,2688000,8,14,130,2,4,9,2020
2,48.0,2016,10,27,11440,12200,0,7526000,8,14,110,2,4,6,2020
1,131.2,2018,2,23,11110,14000,904,3546000,8,13,150,4,3,8,2020
0,291.0,2018,10,24,11620,10200,745,940500,8,14,910,0,0,0,2020
1,337.1,2019,3,24,11110,16500,912,3480000,8,13,140,3,4,8,2020
1,88.0,2019,3,11,11590,10200,205,2231000,8,13,130,4,4,10,2020
1,116.5,2020,4,10,11680,10500,0,12430000,8,14,210,2,1,8,2020
0,75.0,2019,5,16,11350,10600,0,541200,5,43,910,3,7,0,2020
1,56.2,2016,5,30,11230,10300,2,3340000,8,14,310,2,3,0,2017
0,38.0,2018,5,30,11200,11400,0,2409000,8,14,910,2,0,0,2020
1,43.0,2019,4,20,11440,11100,0,1600000,8,14,910,3,4,8,2020
2,104.1,2020,3,17,11140,17100,15,5800000,8,16,310,2,4,6,2020
2,39.7,2018,1,12,11410,11000,1,4428000,8,14,140,3,4,7,2020
0,431.0,2019,3,8,11650,10900,0,313100,1,44,510,2,7,12,2020
4,69.0,2019,6,24,11650,10100,0,3150000,8,43,240,2,4,1,2020
1,767.0,2016,11,11,11620,10100,605,2282000,5,14,150,3,7,10,2020
1,278.0,2020,2,10,11740,10900,109,9730000,8,22,210,2,3,8,2020
1,97.5,2019,7,23,11140,15100,7,8850000,8,22,210,2,4,8,2020
1,62.8,2019,11,7,11290,13400,909,3452000,8,16,110,2,3,10,2020
0,36.0,2019,1,29,11620,10100,615,1673000,8,22,910,0,0,0,2020
4,227.4,2019,4,12,11260,10500,17,3801000,8,15,230,2,3,3,2020
4,938.0,2019,10,8,11110,18300,906,4589000,5,14,230,2,7,2,2020
3,599.4,2019,1,23,11680,10400,0,13640000,8,15,140,2,2,5,2020
2,660.0,2020,11,10,11500,10700,107,426700,5,44,730,2,4,6,2020
1,291.7,2018,7,31,11110,11200,903,4090000,8,14,150,2,8,10,2020
0,179.0,2017,5,13,11380,10100,0,752400,5,13,910,0,0,0,2020
2,754.5,2020,3,4,11320,10700,5,3070000,8,33,420,2,4,7,2020
1,483.0,2018,7,10,11500,11200,112,196000,2,44,510,2,7,8,2020
1,185.0,2020,1,23,11500,10900,902,3642000,8,23,160,2,7,10,2020
2,343.8,2018,8,24,11230,10200,1,4089000,8,14,330,2,2,6,2020
1,197.0,2018,11,9,11590,10700,214,3450000,8,14,110,2,4,10,2020
2,35.7,2019,4,8,11230,10200,3,3371000,8,15,160,2,4,6,2019
2,258.0,2019,12,2,11440,12200,0,5189000,1,14,150,2,4,7,2020
1,97.0,2020,11,2,11530,10200,207,2824000,8,33,420,2,5,8,2020
0,162.0,2019,6,25,11740,10800,108,5506000,8,23,230,3,4,12,2020
1,339.0,2020,12,24,11305,10100,534,1801000,8,14,150,3,4,10,2020
4,238.0,2019,12,27,11500,10400,401,4805000,9,33,410,2,4,2,2020
1,875.5,2020,5,26,11260,10200,10,3731000,8,15,330,2,2,9,2020
3,587.0,2016,9,7,11680,11300,0,1458000,28,43,510,2,7,4,2020
1,260.5,2018,5,25,11140,12100,2,6944000,8,16,230,2,4,8,2020
1,111.5,2018,9,27,11410,11700,2,2523000,8,14,150,3,7,8,2020
1,488.0,2019,8,8,11110,18200,906,2600000,1,11,110,3,4,8,2020
1,113.0,2016,6,14,11470,10100,507,1740000,8,14,410,2,1,9,2016
0,132.0,2019,9,11,11650,10900,0,436100,2,44,510,2,7,12,2020
0,93.0,2019,4,25,11620,10200,745,940500,8,14,910,0,0,0,2020
1,289.9,2020,2,26,11680,10100,0,5406000,8,11,150,3,1,8,2020
1,96.9,2020,12,14,11410,10200,0,2965000,8,14,110,4,4,10,2020
4,102.0,2016,6,24,11530,10700,704,4074000,8,33,140,2,7,3,2020
2,51.0,2016,2,26,11530,10800,800,5644000,8,22,210,2,7,6,2020
1,171.0,2016,8,27,11170,13100,517,7680000,8,15,150,2,7,8,2020
3,75.6,2020,1,16,11410,10200,0,5950000,8,15,310,2,7,5,2020
3,364.0,2020,4,23,11620,10300,630,9632000,8,22,230,3,2,5,2020
0,400.0,2017,6,22,11290,10100,901,343300,5,11,730,3,7,12,2020
1,57.5,2020,5,18,11170,12800,512,5481000,8,14,110,2,1,10,2020
1,132.0,2016,8,12,11350,10200,4,2099000,8,11,110,3,1,8,2020
0,56.0,2018,1,4,11200,11400,0,1815000,8,33,910,2,0,0,2020
1,139.0,2019,8,11,11530,10900,109,2149000,1,14,150,3,4,8,2020
0,476.0,2020,8,11,11560,13200,670,854700,2,14,910,0,0,0,2020
1,40.0,2019,4,4,11170,13300,519,3377000,8,15,150,2,7,10,2020
0,94.0,2016,3,2,11215,10700,0,2376000,14,22,910,0,0,0,2020
1,39.7,2018,12,24,11110,16400,911,3170000,8,14,110,4,4,8,2020
3,295.0,2020,1,18,11290,13300,908,4656000,8,14,310,2,8,4,2020
0,46.0,2019,6,10,11290,13800,913,976800,8,14,910,0,0,0,2020
1,85.7,2018,8,30,11560,12900,620,2704000,8,33,110,2,2,10,2020
1,101.0,2020,7,24,11350,10500,14,1386000,5,44,110,3,4,8,2020
1,545.0,2020,5,26,11110,18300,906,2503000,8,11,150,3,7,8,2020
4,120.8,2020,3,20,11680,10500,0,26020000,8,22,230,2,3,1,2020
1,321.2,2018,1,3,11680,10100,0,5464000,8,11,160,2,2,8,2020
1,274.0,2020,8,6,11230,10400,3,2891000,8,14,150,2,4,8,2020
0,58.0,2020,11,30,11590,10500,209,1326000,8,14,910,0,0,0,2020
1,344.0,2016,6,14,11470,10100,507,1602000,28,14,420,2,4,8,2016
1,44.0,2018,2,13,11410,11100,0,3400000,8,14,150,3,2,2,2020
1,36.4,2020,10,15,11110,16000,911,7000000,8,22,210,2,4,9,2020
0,109.0,2018,5,11,11440,11400,0,1626000,8,15,910,0,0,0,2020
4,791.9,2019,12,10,11680,10800,0,16750000,12,15,210,2,3,1,2020
2,166.0,2020,9,17,11260,10400,14,3009000,8,14,150,2,4,6,2020
1,516.0,2018,7,3,11410,11100,3,3444000,8,14,120,2,3,9,2020
1,182.0,2016,1,14,11320,10800,1,1736000,8,13,160,2,3,8,2020
3,42.0,2020,4,29,11530,10200,207,4061000,8,15,240,2,7,5,2020
3,83.0,2020,5,27,11440,11500,0,5433000,8,14,320,2,5,4,2020
1,33.0,2019,7,24,11590,10500,209,4210000,5,13,130,4,4,8,2020
1,156.0,2019,3,11,11590,10200,205,2231000,8,13,130,4,4,10,2020
3,169.1,2020,10,20,11740,10700,107,3496000,8,14,130,2,8,4,2020
4,108.0,2016,12,29,11530,10600,601,2998000,8,33,150,2,5,12,2020
1,82.0,2020,11,19,11470,10200,602,3371000,1,15,150,2,4,8,2020
1,443.0,2016,5,2,11500,11200,112,200000,2,44,510,2,4,8,2020
1,34.0,2019,4,18,11740,10300,103,882900,1,44,510,2,5,9,2020
4,917.4,2016,9,7,11470,10100,504,5545000,8,15,210,2,2,1,2020
1,116.0,2019,1,3,11110,18300,906,2764000,8,13,110,3,3,9,2020
4,209.0,2020,5,26,11110,18300,906,3907000,8,14,320,2,7,3,2020
2,112.0,2019,2,21,11530,10100,101,1402000,28,33,910,2,3,7,2020
1,172.0,2020,4,24,11410,11600,0,2920000,8,16,110,3,4,10,2020
1,333.9,2020,7,31,11140,14300,5,5281000,8,15,160,2,4,8,2020
2,39.0,2016,12,29,11380,10700,109,3520000,8,14,150,2,4,2,2020
2,44.6,2016,11,11,11410,11000,3,3950000,8,14,150,3,1,5,2020
2,43.0,2020,10,22,11230,10900,1,2992000,8,14,150,2,2,6,2020
0,83.0,2018,10,24,11230,10600,0,1036000,8,14,910,0,0,0,2020
4,248.0,2016,6,8,11230,10400,2,3940000,8,22,240,2,4,1,2020
1,37.0,2018,9,30,11530,10600,601,4709000,8,14,240,2,4,7,2020
1,115.1,2016,10,31,11560,10800,535,5040000,8,16,310,2,4,8,2020
4,493.6,2018,2,13,11170,11700,507,8742000,8,22,220,2,7,1,2020
1,169.9,2018,12,27,11500,10300,306,4460000,8,15,240,2,3,8,2020
1,190.6,2019,4,2,11680,10800,0,7030000,8,15,330,2,3,8,2020
1,135.0,2019,7,1,11260,10600,19,2600000,8,15,320,2,4,8,2020
1,68.1,2020,6,26,11560,11100,550,3880000,8,33,330,2,3,8,2020
0,146.0,2020,9,9,11500,10900,901,1135000,2,14,910,0,0,0,2020
1,164.0,2020,10,12,11740,10500,105,5567000,8,22,220,2,3,8,2020
1,48.0,2018,1,5,11230,11000,2,2625000,8,16,950,2,3,8,2020
1,88.5,2020,2,4,11140,16500,14,2950000,8,22,110,3,4,10,2020
3,728.1,2019,3,28,11500,10600,601,4716000,8,16,210,2,2,5,2020
0,278.0,2018,12,27,11740,10600,106,603400,1,44,510,2,5,12,2020
