road_type,lot_ar,contract_yr,contract_mo,contract_day,latitude,longitude,sgg_cd,bjd_cd,bun,ji,hjd_cd,public_price,jimok_cd,area,landuse_cd,lot_use_cd,lot_height_cd,lot_shape_cd,lot_road_cd,uploaded_yr,uploaded_mo,uploaded_day,price_per_area
1,299.1,2020,11,9,37.51267183203201,127.03752346508968,11680,10800,0259,0011,000,7344000,08,299.1,13,110,02,01,09,2020,01,01,17719826.1
4,107.0,2019,10,21,37.48465284681685,126.93534313142017,11620,10200,0006,0006,645,7020000,08,107.0,15,230,02,04,03,2020,01,01,12770000.0
0,180.0,2018,07,23,37.4983676198236,126.90505739353758,11560,13200,0438,0007,670,861300,08,180.0,14,910,00,00,00,2020,01,01,2750000.0
4,92.0,2018,03,25,37.53764809757152,127.06930287486807,11215,10500,0544,0019,003,10250000,08,92.0,16,310,02,02,02,2020,01,01,27391304.3
1,313.6,2020,02,4,37.5339121092874,126.84592627699503,11500,10300,0338,0026,308,3990000,08,313.6,15,150,02,01,08,2020,01,01,6377551.0
4,35.0,2019,12,30,37.57120249253247,127.00165553543997,11110,16300,0087,0004,911,24400000,08,35.0,22,210,02,04,01,2020,01,01,22485714.3
1,47.0,2018,01,16,37.66183800459227,127.01255449764524,11305,10400,0020,0005,645,2396000,08,47.0,14,130,02,04,09,2020,01,01,4255319.1
0,36.0,2017,05,17,37.57386829909516,126.83757836915697,11500,10500,0007,0018,105,2630000,01,36.0,33,160,02,04,08,2020,01,01,5226388.9
1,305.3,2020,10,27,37.50751434261954,127.10383734908734,11710,10500,0182,0004,105,5725000,08,305.3,15,150,02,01,08,2020,01,01,12099574.2
1,543.0,2019,04,29,37.67984412753436,127.03913414873308,11320,10800,0425,0006,001,1190000,01,543.0,13,510,02,04,08,2020,01,01,1082872.9
3,96.0,2019,10,15,37.60979514317107,127.03488127691473,11290,13600,0100,0065,911,5499000,08,96.0,15,240,02,05,05,2020,01,01,5435000.0
2,161.4,2018,06,12,37.50400624839053,127.0410901468197,11680,10100,0674,0021,000,15070000,08,161.4,14,220,02,04,07,2020,01,01,24008674.1
0,417.0,2017,10,11,37.59328056539948,126.95916426170064,11110,18400,0369,0044,905,71400,05,417.0,44,720,04,04,12,2020,01,01,90000.0
2,133.2,2019,12,11,37.48814935823657,126.91000866456423,11590,10900,0689,0040,219,4995000,08,133.2,14,330,02,04,06,2020,01,01,9009009.0
1,143.0,2020,11,25,37.54994450366715,126.93710865420377,11440,11100,0091,0375,000,5875000,08,143.0,14,310,02,05,09,2020,01,01,10139860.1
2,143.5,2019,12,12,37.55243044022342,126.9729794095594,11170,10700,0017,0006,503,12200000,08,143.5,22,210,03,07,06,2020,01,01,27066689.9
2,208.0,2018,09,10,37.5133856727699,126.90771442459628,11560,10100,0618,0033,515,3593000,08,208.0,14,110,02,04,07,2020,01,01,7259615.4
3,33.8,2019,07,17,37.55988856090396,126.98347960155928,11140,12200,0010,0025,003,18410000,08,33.8,22,220,02,04,04,2020,01,01,69636982.2
4,100.0,2019,12,31,37.60307269959071,127.03756859747159,11290,13600,0096,0138,911,3770000,08,100.0,15,990,02,07,03,2020,01,01,4140000.0
2,235.0,2020,12,16,37.6010476718421,126.95480546778299,11110,18500,0030,0009,905,1807000,10,235.0,13,160,05,07,07,2020,01,01,4225489.4
1,40.4,2016,07,8,37.53879940944291,126.86560259255678,11470,10200,0724,0014,604,3252000,08,40.4,14,130,02,03,08,2020,01,01,5445544.6
1,60.0,2016,07,22,37.47116708248351,127.11590433204213,11680,11300,0076,0003,000,578200,01,60.0,44,510,02,05,08,2020,01,01,1000000.0
2,119.0,2020,08,20,37.475352340312824,127.12832394404421,11710,10900,0646,0008,028,1012000,01,119.0,43,530,02,07,06,2020,01,01,8134453.8
4,157.0,2018,09,7,37.5034459545462,126.91232366882365,11560,13200,3339,0000,680,3900000,08,157.0,14,150,03,07,02,2020,01,01,8401273.9
3,79.0,2016,12,3,37.49954550620083,126.90283408443439,11560,13200,0410,0012,670,3636000,08,79.0,14,320,02,04,05,2020,01,01,5696202.5
4,55.0,2016,12,29,37.49765869970858,126.85924994489272,11530,10600,0092,0004,601,4120000,05,55.0,33,140,02,07,02,2020,01,01,5215090.9
1,539.0,2018,08,24,37.67708701715262,127.02828176950608,11320,10800,0526,0000,001,312200,05,539.0,44,610,02,07,08,2020,01,01,278293.1
1,166.0,2019,09,11,37.61820338340843,127.02878098544075,11305,10100,0374,0044,555,3511000,08,166.0,15,320,02,01,08,2020,01,01,6315662.7
1,99.5,2016,02,5,37.601772365508104,127.09999492928404,11260,10600,0491,0013,019,2282000,08,99.5,15,160,02,08,08,2020,01,01,2100000.0
1,132.2,2018,04,14,37.60334835617303,127.08730284416453,11260,10200,0489,0008,009,2686000,08,132.2,14,110,03,01,08,2020,01,01,4054462.9
4,93.0,2016,12,30,37.53707440115976,127.08025838265483,11215,10500,0222,0004,001,6406000,08,93.0,15,240,02,07,01,2020,01,01,7655053.8
4,66.0,2018,08,20,37.613134408926925,126.9272682044583,11380,10600,0002,0027,108,7896000,01,66.0,22,220,02,07,02,2020,01,01,8712121.2
2,799.0,2016,03,2,37.48788583267835,126.83905810431109,11530,10800,0184,0012,800,2867000,08,799.0,16,130,02,04,06,2020,01,01,4392991.2
1,46.9,2018,08,22,37.57207544635126,127.02917414853906,11230,10200,0253,0163,003,3760000,08,46.9,15,150,02,04,02,2020,01,01,10425799.6
1,316.7,2019,05,3,37.58763227649914,126.96794250014443,11110,10100,0052,0124,901,4017000,08,316.7,13,150,03,02,08,2020,01,01,5446037.3
1,362.4,2016,09,4,37.47304134125395,126.97282930660207,11620,10300,1072,0062,630,3980000,08,362.4,14,130,03,01,08,2020,01,01,5187638.0
4,284.0,2019,12,27,37.56764321290426,126.84795412080214,11500,10400,0037,0006,401,4805000,09,284.0,33,410,02,04,02,2020,01,01,10394612.7
1,155.7,2016,11,15,37.51075244138473,126.9275651010524,11590,10800,0351,0014,218,2412000,08,155.7,14,130,03,08,10,2020,01,01,3147077.7
1,397.0,2018,04,18,37.447317864165484,127.04514299234778,11650,10400,0158,0001,000,292000,02,397.0,44,510,03,07,10,2020,01,01,403022.7
1,43.0,2020,05,22,37.68968031052546,127.03881891540992,11320,10800,0385,0000,001,991300,08,43.0,44,110,02,04,10,2020,01,01,2790697.7
1,687.0,2019,05,16,37.53731859779665,127.01425944650683,11170,13100,0015,0010,517,9700000,08,687.0,13,110,03,04,08,2020,01,01,14992722.0
2,54.9,2018,11,17,37.58854192851123,127.01282757634907,11290,11300,0027,0032,904,3949000,08,54.9,14,150,02,03,06,2020,01,01,5737704.9
0,307.0,2017,10,11,37.59319817346013,126.95965275596672,11110,18400,0369,0031,905,69200,05,307.0,44,720,04,04,12,2020,01,01,95016.3
3,226.0,2016,12,29,37.500313204803554,126.85830461791973,11530,10600,0123,0011,601,4120000,08,226.0,33,140,02,07,02,2020,01,01,5215132.7
0,79.0,2018,06,24,37.624751331075856,126.91585507660571,11380,10400,0022,0000,105,970000,08,79.0,13,910,00,00,00,2020,01,01,1822784.8
1,85.0,2018,11,5,37.51879284482928,126.89983378069002,11560,12100,0028,0005,605,3765000,08,85.0,16,110,02,02,10,2020,01,01,8823529.4
1,279.0,2018,04,17,37.603036831277564,126.96816846057709,11110,18300,0260,0028,906,1510000,08,279.0,44,110,03,02,08,2020,01,01,3046595.0
0,255.0,2020,09,1,37.4901963785898,126.97913493652598,11590,10700,0064,0259,214,2326000,28,255.0,14,150,04,07,12,2020,01,01,1902352.9
1,50.0,2016,06,17,37.496909975913645,126.845105776004,11530,10800,0032,0006,800,7728000,08,50.0,22,240,02,04,03,2020,01,01,1945000.0
0,78.0,2016,06,16,37.54000482619586,127.13006129407518,11740,10900,0555,0007,109,1211000,08,78.0,16,910,00,00,00,2020,01,01,1153846.2
0,632.0,2020,07,4,37.45903272001098,127.04657566612882,11650,11100,0540,0002,000,642200,02,632.0,44,510,02,07,12,2020,01,01,474683.5
1,138.8,2016,09,5,37.56895642915334,126.98482975129144,11110,13500,0177,0000,910,17300000,08,138.8,22,210,02,02,11,2020,01,01,26196902.0
2,777.0,2018,03,14,37.497666223271644,126.82619853532769,11530,10900,0019,0012,109,860400,05,777.0,14,720,03,07,06,2020,01,01,949935.6
1,83.6,2019,09,25,37.51880481500776,126.89972446856946,11560,12100,0028,0002,605,3765000,08,83.6,16,110,02,02,10,2020,01,01,8468899.5
1,205.0,2020,11,18,37.601010231577774,126.94564244576864,11410,11800,0011,0193,002,2021000,08,205.0,14,150,04,07,10,2020,01,01,2662682.9
1,347.0,2016,02,25,37.49305684524151,126.86060440231192,11530,10700,0198,0004,702,2858000,08,258.0,15,130,02,02,08,2020,01,01,4386167.1
2,319.3,2020,12,1,37.605204169569475,127.07989717302613,11260,10300,0282,0007,011,3140000,08,319.3,14,110,02,03,06,2020,01,01,6365487.0
1,125.4,2019,11,7,37.60519130684065,127.02548223690714,11290,13400,1070,0016,909,3550000,08,125.4,16,110,02,04,10,2020,01,01,3987240.8
0,106.0,2019,02,11,37.561317079496646,126.77653913618663,11500,11200,0488,0005,112,143600,02,106.0,44,610,02,05,10,2020,01,01,94339.6
1,40.7,2018,03,16,37.548810125172096,127.02225296262837,11200,11100,0390,0000,000,5502000,08,40.7,16,210,02,04,09,2020,01,01,4914004.9
1,119.0,2016,12,27,37.50170957689004,126.87954294410393,11530,10200,0594,0008,207,2558000,08,119.0,33,430,02,04,10,2020,01,01,2773109.2
0,37.0,2019,07,24,37.49991970767227,126.96209517367315,11590,10500,0256,0091,209,4210000,08,37.0,13,130,04,04,08,2020,01,01,5764054.1
1,168.0,2020,01,30,37.599683453993045,126.96201266295401,11110,18600,0160,0002,905,2189000,08,168.0,14,110,02,07,10,2020,01,01,3571428.6
1,98.2,2018,11,30,37.567803965652814,126.99147096391987,11140,15600,0256,0005,007,7510000,08,98.2,22,210,02,04,10,2020,01,01,20824847.3
3,826.0,2019,01,23,37.52780919018912,127.05108005809917,11680,10400,0106,0011,000,13640000,08,826.0,15,140,02,02,05,2020,01,01,28731150.1
1,82.0,2019,01,17,37.50569117144787,126.88480048992854,11530,10100,0439,0009,101,1229000,01,82.0,16,910,02,04,08,2020,01,01,5731707.3
0,58.0,2020,11,30,37.503318002077606,126.96270208680578,11590,10500,0080,0001,209,1326000,08,58.0,14,910,00,00,00,2020,01,01,4245862.1
1,83.0,2020,02,19,37.48835444865165,126.85124945922955,11530,10700,0273,0006,703,1908000,01,83.0,13,150,03,08,08,2020,01,01,3628915.7
0,337.0,2016,12,29,37.59928486922113,126.93213207184766,11380,10700,0054,0002,109,3520000,08,337.0,14,150,02,04,02,2020,01,01,2416646.9
1,87.6,2018,06,1,37.559391897407444,126.98412713616167,11140,12800,0013,0026,003,4340000,08,87.6,14,320,02,04,08,2020,01,01,11117808.2
1,149.0,2019,01,25,37.58866649542121,127.05909665465596,11230,10900,0281,0016,000,4197000,08,149.0,15,210,02,04,09,2020,01,01,8898926.2
1,330.0,2016,11,1,37.5362820131067,127.15030665582623,11740,10600,0575,0004,106,697600,02,330.0,44,510,02,07,08,2020,01,01,1121212.1
4,633.0,2019,12,30,37.68762506660025,127.04523660492632,11320,10800,0274,0007,001,3032000,01,633.0,14,230,02,04,02,2020,01,01,3001579.8
3,189.8,2019,04,12,37.56457563314518,126.99753568726754,11140,13500,0052,0018,006,8646000,08,62.3,22,230,02,07,12,2020,01,01,18183350.9
0,268.0,2016,12,22,37.46354726033202,127.04979882962714,11650,11000,0078,0001,000,417900,01,268.0,44,510,03,07,12,2020,01,01,504067.2
3,269.0,2020,12,28,37.511843815313675,126.93165927037131,11590,10800,0054,0017,218,6500000,08,269.0,15,210,02,07,05,2020,01,01,7546468.4
1,186.0,2020,01,30,37.58494837130453,126.79743274564487,11500,11000,0340,0053,110,180200,02,186.0,44,610,01,05,10,2020,01,01,907526.9
1,287.7,2018,04,18,37.60810116505292,127.02766665880414,11290,13400,0919,0027,909,2960000,08,287.7,14,150,02,04,08,2020,01,01,2759993.0
4,438.3,2018,08,8,37.48140700911336,126.8388214056186,11530,11100,0277,0006,111,3750000,08,438.3,16,210,02,03,02,2020,01,01,6160164.3
1,42.0,2018,10,4,37.54966843725025,127.0234700489015,11200,11100,0564,0001,000,2887000,08,42.0,14,150,03,07,08,2020,01,01,2547619.0
1,36.0,2018,03,26,37.597952236382795,127.0366694637358,11290,13500,0010,0302,910,2617000,08,36.0,14,130,02,04,08,2020,01,01,3960000.0
3,66.0,2019,02,20,37.58712048918823,127.07011622843122,11230,10900,0049,0216,002,2875000,05,66.0,14,150,02,07,04,2020,01,01,3330000.0
1,79.0,2020,08,5,37.6376757229904,127.01203816481947,11305,10300,0519,0081,660,1877000,28,79.0,14,110,02,02,08,2020,01,01,4303797.5
4,695.6,2016,06,2,37.55683289621792,127.17265612621203,11740,11000,0730,0001,110,5989000,08,695.6,16,210,02,03,02,2020,01,01,5218516.4
0,264.0,2017,07,31,37.598275545071594,126.99628189546712,11290,10100,0013,0029,901,1316000,08,264.0,11,910,00,00,00,2020,01,01,1515151.5
3,126.6,2016,03,8,37.666011477186906,127.03794762392808,11320,10600,0700,0021,001,3376000,08,126.6,14,330,02,03,04,2020,01,01,4344391.8
1,104.8,2016,05,24,37.544954839229035,127.05152618557227,11200,11500,0301,0009,000,4645000,08,104.8,33,330,02,02,10,2020,01,01,3816793.9
4,433.0,2019,12,27,37.56746411924622,126.84834959228847,11500,10400,0036,0001,401,4805000,09,433.0,33,410,02,04,02,2020,01,01,10394618.9
1,296.0,2016,12,28,37.65071322109805,126.93776796747689,11380,11400,0330,0000,119,450000,28,296.0,44,530,02,07,10,2020,01,01,241993.2
1,476.0,2019,03,14,37.54786680505783,126.783938233413,11500,11200,0200,0005,112,202700,01,476.0,44,510,02,04,08,2020,01,01,180672.3
1,117.4,2018,10,30,37.57652540521996,126.97106471727258,11110,11200,0194,0002,903,9910000,08,117.4,14,210,02,04,10,2020,01,01,20776916.5
1,40.0,2016,04,21,37.613348902213126,127.03448377890957,11305,10100,0856,0035,545,4940000,08,40.0,15,210,02,04,08,2020,01,01,7500000.0
1,617.0,2019,07,5,37.494191278598514,126.99330432582491,11650,10100,0001,0001,000,7141000,08,617.0,14,130,03,04,08,2020,01,01,14586709.9
1,175.0,2018,10,1,37.4979899152162,126.84654359975994,11530,10700,0070,0031,701,3030000,08,175.0,22,160,03,04,10,2020,01,01,5893771.4
0,346.0,2017,11,1,37.51850964281279,127.14474529353701,11740,10600,0029,0019,106,135300,05,346.0,44,720,03,07,12,2020,01,01,433526.0
1,47.0,2016,07,27,37.5801068871924,127.09156378473416,11260,10100,1326,0164,007,2809000,08,47.0,15,160,02,04,08,2020,01,01,3936170.2
1,135.0,2019,07,1,37.60910949000939,127.09715472749504,11260,10600,0399,0002,019,2600000,08,135.0,15,320,02,04,08,2020,01,01,3111111.1
1,257.2,2016,08,31,37.515631987768266,127.11459605480657,11710,11100,0050,0017,008,11220000,08,244.1,22,220,02,04,09,2020,01,01,11664074.7
1,73.9,2019,11,26,37.563197107432714,126.97551410279681,11140,16600,0085,0002,001,5709000,08,73.9,22,910,00,00,00,2020,01,01,13531799.7
4,883.0,2018,08,20,37.61419864532106,126.92636745405854,11380,10600,0002,0052,108,7845000,08,883.0,22,220,02,07,02,2020,01,01,8720271.8
1,190.4,2016,07,16,37.487589483437716,126.93107323483056,11620,10200,1416,0036,695,4387000,08,190.4,16,160,02,04,08,2020,01,01,9086134.5
1,304.1,2019,12,12,37.57134927007404,126.99092330908738,11110,15300,0155,0000,910,5572000,08,304.1,22,160,02,07,10,2020,01,01,23403781.7
4,112.1,2019,04,12,37.59025685229333,127.09442558521219,11260,10500,0525,0009,017,2850000,08,112.1,15,150,02,08,01,2020,01,01,3907225.7
1,144.0,2016,10,26,37.609987215609266,126.96700459405433,11110,18300,0133,0004,906,2508000,08,144.0,11,160,04,07,08,2020,01,01,2534791.7
1,107.0,2020,04,7,37.503159183565884,126.94606041160564,11590,10200,0159,0457,203,3400000,08,107.0,14,150,03,04,08,2020,01,01,6943925.2
1,164.3,2018,02,10,37.51769628844201,126.91169944449241,11560,10200,0098,0012,535,4190000,08,164.3,22,230,02,07,10,2020,01,01,6999391.4
4,554.4,2018,01,10,37.50662286562245,127.03255131957533,11680,10100,0605,0027,000,29630000,08,554.4,22,220,02,02,02,2020,01,01,43831168.8
0,661.0,2016,11,15,37.560831705869106,127.13286813701069,11740,10700,0133,0011,107,527800,01,661.0,44,510,02,04,12,2020,01,01,627836.6
0,101.0,2020,06,24,37.46769897184118,127.02207589148684,11650,10300,0176,0002,000,2516000,08,101.0,11,510,03,07,12,2020,01,01,2574257.4
1,293.0,2018,01,26,37.58861393114971,126.8043352420012,11500,11000,0243,0057,110,335100,28,293.0,44,160,03,07,10,2020,01,01,375426.6
1,37.4,2019,10,1,37.63314098989047,127.02238935736625,11305,10300,0051,0056,610,4311000,08,37.4,22,230,02,07,08,2020,01,01,5882352.9
0,337.0,2017,10,11,37.59346530561662,126.95923370406528,11110,18400,0369,0043,905,71400,05,337.0,44,720,04,04,12,2020,01,01,90000.0
1,177.0,2018,04,4,37.46083939742951,127.01584009804019,11650,10300,0491,0003,000,781200,01,177.0,44,510,02,07,10,2020,01,01,847457.6
1,36.0,2018,11,23,37.587440158416555,126.88773891008736,11380,10100,0411,0027,000,2229000,25,36.0,13,160,03,07,08,2020,01,01,2610000.0
0,88.0,2019,12,30,37.611537328362665,127.02927178785524,11290,13400,0478,0028,909,1430000,08,88.0,22,910,00,00,00,2020,01,01,1363636.4
1,496.0,2020,12,11,37.58463124539866,126.93487184857686,11410,11800,0265,0314,003,1998000,28,208.0,14,150,03,07,08,2020,01,01,4536290.3
2,347.5,2020,08,14,37.59430406454473,126.94205338115138,11410,11800,0464,0001,000,2704000,08,347.5,15,150,03,04,06,2020,01,01,5467625.9
1,66.0,2018,06,12,37.50677453164756,126.9098558870316,11560,13200,0257,0016,650,4233000,08,66.0,23,230,02,03,10,2020,01,01,6515151.5
3,35.0,2016,06,16,37.575121270105484,126.81185063434073,11500,10900,0455,0016,901,3942000,08,35.0,14,210,02,04,05,2020,01,01,3892857.1
1,34.4,2016,08,3,37.58485322718748,127.02067582753632,11290,13000,0196,0007,907,3320000,08,34.4,16,110,02,02,10,2020,01,01,2761627.9
1,116.0,2018,08,10,37.595814648917134,127.0151393152131,11290,11000,0002,0013,903,3478000,08,116.0,14,110,03,02,08,2020,01,01,4827586.2
1,35.0,2018,03,9,37.581241632904984,126.94946936819241,11410,11100,0033,0006,002,3400000,05,35.0,14,150,03,02,02,2020,01,01,2975142.9
3,398.0,2018,06,2,37.527296580786,126.85803553781402,11470,10100,0878,0016,504,4267000,08,398.0,14,240,02,03,04,2020,01,01,5742939.7
1,293.2,2020,09,18,37.50740692962588,127.02163814552,11650,10700,0724,0037,000,7191000,08,293.2,14,310,02,03,08,2020,01,01,32401091.4
1,324.2,2020,10,14,37.48314466345305,127.0377705727099,11650,10200,0010,0005,000,6056000,08,324.2,14,110,02,07,11,2020,01,01,14743985.2
1,61.0,2019,07,24,37.50060441631343,126.96266376286488,11590,10500,0076,0058,209,4210000,08,61.0,13,130,04,04,08,2020,01,01,4864262.3
1,965.0,2019,08,14,37.58221176525509,126.79396983561405,11500,11000,0485,0002,110,279700,01,965.0,44,510,01,04,08,2020,01,01,226943.0
1,60.0,2018,07,25,37.61490850318401,127.06136698671568,11350,10200,0495,0017,001,2780000,28,60.0,13,150,02,04,08,2020,01,01,4083333.3
1,40.0,2020,06,23,37.4706703805884,126.92830877216154,11620,10200,0157,0003,745,1570000,05,40.0,13,150,02,07,08,2020,01,01,9750000.0
0,423.0,2020,01,15,37.54958573419754,127.04339391157575,11200,11400,0671,0208,000,1980000,08,423.0,16,910,02,00,00,2020,01,01,13612766.0
1,44.0,2020,06,21,37.558556301626915,127.03100585429077,11200,10700,0313,0072,000,3225000,08,44.0,14,110,02,07,10,2020,01,01,4886363.6
4,34.6,2018,10,30,37.57809994228239,127.0395134050219,11230,10200,0023,0042,001,10700000,08,34.6,22,210,02,03,01,2020,01,01,18138728.3
1,57.8,2019,11,20,37.45559039248623,126.89969415326671,11545,10300,0999,0020,560,3397000,08,57.8,22,230,02,04,10,2020,01,01,8260034.6
3,77.0,2016,05,23,37.5975174157845,127.03938296488452,11290,13500,0003,1357,910,3868000,08,77.0,14,310,02,04,04,2020,01,01,4561039.0
0,63.0,2018,12,21,37.58475831220613,127.0076342052261,11290,11100,0278,0008,904,755700,08,63.0,13,910,00,00,00,2020,01,01,2073333.3
4,61.0,2019,01,2,37.49764147892577,126.85646172428525,11530,10700,0157,0024,704,6159000,08,61.0,15,210,02,07,02,2020,01,01,7711967.2
1,70.0,2020,02,7,37.6049073174127,127.02882066176468,11290,13600,0088,0338,911,5000000,08,70.0,22,210,02,04,11,2020,01,01,10571428.6
1,109.0,2019,12,19,37.58083368776492,126.95086498484886,11410,11100,0059,0012,002,3400000,08,109.0,14,150,03,02,02,2020,01,01,4550000.0
1,56.0,2018,01,29,37.57313066011509,126.9249125889071,11410,11700,0118,0044,001,2099000,05,56.0,14,150,02,07,10,2020,01,01,2125000.0
1,171.0,2016,09,30,37.615675975131346,127.04740157947033,11290,13800,0232,0006,913,2853000,08,171.0,14,110,02,04,09,2020,01,01,3479532.2
3,258.8,2019,01,22,37.47414238351968,127.03567943594135,11650,10200,0117,0005,000,6449000,08,258.8,14,210,02,05,05,2020,01,01,10200000.0
0,63.0,2016,05,27,37.54260482986389,127.1360255679335,11740,10900,0110,0020,109,917400,08,44.0,14,910,00,00,00,2020,01,01,1984127.0
1,370.0,2020,10,12,37.50272094808475,126.85337803860997,11530,10600,0162,0061,602,844800,28,370.0,14,910,03,03,10,2020,01,01,1362162.2
1,321.0,2018,05,2,37.65280239723721,126.94136020517657,11380,11400,0302,0010,119,1636000,08,321.0,44,110,02,08,08,2020,01,01,2242990.7
3,33.7,2018,07,6,37.564428575035016,126.99640070824907,11140,13400,0134,0001,006,14800000,08,33.7,22,210,02,04,05,2020,01,01,18150148.4
1,786.0,2016,04,15,37.602506524645534,126.95995864108397,11110,18600,0209,0000,905,2475000,08,786.0,13,130,03,07,08,2020,01,01,2142493.6
3,84.9,2016,09,8,37.56784422336582,126.98942197776616,11140,11000,0047,0001,003,28300000,08,84.9,22,230,02,01,06,2020,01,01,43071967.0
1,39.7,2020,04,7,37.57333740312396,127.00847970490835,11110,16400,0012,0041,911,3170000,08,39.7,14,110,04,04,08,2020,01,01,3904282.1
0,610.0,2017,06,22,37.595243610893725,126.98737516580195,11290,10100,0044,0007,901,404000,05,610.0,11,730,03,04,12,2020,01,01,210491.8
1,64.0,2019,03,18,37.51136563111383,126.95039252421418,11590,10400,0437,0002,201,4577000,08,64.0,14,310,02,04,08,2020,01,01,8043906.2
1,185.0,2016,11,20,37.56329505018792,126.80788657194407,11500,10900,0612,0107,902,3642000,08,185.0,23,160,02,07,10,2020,01,01,5405405.4
1,58.0,2018,09,13,37.60130969690354,126.94689575555701,11410,11800,0011,0152,002,2728000,08,58.0,14,150,03,04,09,2020,01,01,3368620.7
